EstablishmentID	InspectionID	EstablishmentName	PlaceName	Address	Address2	City	State	Zip	TypeDescription	Latitude	Longitude	InspectionDate	Score	Grade	NameSearch	Intersection
88274	1059045	LULA'S FROZEN YOGURT AND TREATS	 	1501 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2321000	-85.7087000	2014-11-04 00:00:00	96	A	LULASFROZENYOGURTANDTREATS	
88277	1023612	CHICK-FIL-A	 	4801 OUTER LOOP		LOUISVILLE	KY	40219	FOOD SERVICE	38.1379000	-85.6696000	2014-07-01 00:00:00	97	A	CHICKFILA	
88277	1071136	CHICK-FIL-A	 	4801 OUTER LOOP		LOUISVILLE	KY	40219	FOOD SERVICE	38.1379000	-85.6696000	2014-12-23 00:00:00	100	A	CHICKFILA	
88278	1035360	KIDS FIRST	 	3929 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1939000	-85.8064000	2014-08-12 00:00:00	98	A	KIDSFIRST	
88278	1076003	KIDS FIRST	 	3929 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1939000	-85.8064000	2015-01-20 00:00:00	94	A	KIDSFIRST	
88282	1064887	MEADOWVIEW HEALTH & REHABILITATION CENTER	 	9701 WHIPPS MILL ROAD		LOUISVILLE	KY	40223	FOOD SERVICE	38.2716920	-85.5734990	2014-12-01 00:00:00	100	A	MEADOWVIEWHEALTHREHABILITATIONCENTER	
88318	1019430	NUTS N STUFF	 	1000 BARRET AVENUE		LOUISVILLE	KY	40204	PRE-PACKAGED RETAIL	38.2363808	-85.7283046	2014-06-18 00:00:00	98		NUTSNSTUFF	
88320	1019832	JEFFERSON MANOR	 	1801 LYNN WAY		LOUISVILLE	KY	40222	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2770000	-85.6163000	2014-06-19 00:00:00	99	A	JEFFERSONMANOR	
88320	1071534	JEFFERSON MANOR	 	1801 LYNN WAY		LOUISVILLE	KY	40222	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2770000	-85.6163000	2014-12-30 00:00:00	99	A	JEFFERSONMANOR	
88332	1016678	BENDOYA	 	217 S. 5TH STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2548000	-85.7584000	2014-06-10 00:00:00	92	A	BENDOYA	
88332	1070820	BENDOYA	 	217 S. 5TH STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2548000	-85.7584000	2014-12-23 00:00:00	95	A	BENDOYA	
88333	1051825	PLEASE AND THANK YOU	 	800 E. MARKET STREET		LOUISVILLE	KY	40206	FOOD SERVICE	38.2532000	-85.7380000	2014-10-08 00:00:00	95	A	PLEASEANDTHANKYOU	
88337	1025400	ANSELMO'S	 	1511 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2319000	-86.7085000	2014-07-08 00:00:00	98	A	ANSELMOS	
88337	1078195	ANSELMO'S	 	1511 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2319000	-86.7085000	2015-01-27 00:00:00	97	A	ANSELMOS	
88338	1012100	OLD CHICAGO PIZZA	 	10601 FISCHER PARK DRIVE		LOUISVILLE	KY	40241	FOOD SERVICE	38.2958000	-85.5564000	2014-05-27 00:00:00	98	A	OLDCHICAGOPIZZA	
88338	1063470	OLD CHICAGO PIZZA	 	10601 FISCHER PARK DRIVE		LOUISVILLE	KY	40241	FOOD SERVICE	38.2958000	-85.5564000	2014-11-21 00:00:00	92	A	OLDCHICAGOPIZZA	
88339	1061144	CLARKSVILLE PEDDLERS MALL FOOD ACCOUNT	 	4420 DIXIE HIGHWAY		LOUISVILLE	KY	40216	PRE-PACKAGED RETAIL	38.1813000	-85.8161000	2014-11-11 00:00:00	100		CLARKSVILLEPEDDLERSMALLFOODACCOUNT	
88341	1019833	JEFFERSON PLACE	 	1705 HERR LANE		LOUISVILLE	KY	40222	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2761000	-85.6183000	2014-06-19 00:00:00	100	A	JEFFERSONPLACE	
88341	1072213	JEFFERSON PLACE	 	1705 HERR LANE		LOUISVILLE	KY	40222	FOOD SERVICE (HOSPITAL / NURSING HOME	38.2761000	-85.6183000	2015-01-02 00:00:00	95	A	JEFFERSONPLACE	
88353	1099271	FAMILY DOLLAR	 	5107 DIXIE HIGHWAY		LOUISVILLE	KY	40216	PRE-PACKAGED RETAIL	38.1675000	-85.8289000	2015-05-07 00:00:00	98		FAMILYDOLLAR	
88428	1034513	JEM FOODS	 	MOBILE FOOD UNIT		LOUISVILLE	KY	40202	SELF-CONTAINED MOBILE FOOD UNITS	38.2526647	-85.7584557	2014-07-11 00:00:00	97		JEMFOODS	
88434	1012237	AUNT BEE'S ICE CREAM	 	5701 PRESTON HIGHWAY		LOUISVILLE	KY	40219	FOOD SERVICE	38.1669000	-85.3831000	2014-05-27 00:00:00	100		AUNTBEESICECREAM	
88434	1038882	AUNT BEE'S ICE CREAM	 	5701 PRESTON HIGHWAY		LOUISVILLE	KY	40219	FOOD SERVICE	38.1669000	-85.3831000	2014-08-26 00:00:00	100	A	AUNTBEESICECREAM	
88439	1014914	OAKLAWN NURSING AND REHAB CENTER	 	300 SHELBY STATION ROAD		LOUISVILLE	KY	40245	FOOD SERVICE	38.2377000	-85.4912000	2014-06-05 00:00:00	100	A	OAKLAWNNURSINGANDREHABCENTER	
88439	1066721	OAKLAWN NURSING AND REHAB CENTER	 	300 SHELBY STATION ROAD		LOUISVILLE	KY	40245	FOOD SERVICE	38.2377000	-85.4912000	2014-12-05 00:00:00	100	A	OAKLAWNNURSINGANDREHABCENTER	
88440	1044874	DAIRY QUEEN #097	 	4137 TAYLOR BOULEVARD		LOUISVILLE	KY	40215	FOOD SERVICE	38.1812000	-85.7830000	2014-09-16 00:00:00	96	A	DAIRYQUEEN	
88440	1083686	DAIRY QUEEN #097	 	4137 TAYLOR BOULEVARD		LOUISVILLE	KY	40215	FOOD SERVICE	38.1812000	-85.7830000	2015-03-02 00:00:00	96	A	DAIRYQUEEN	
88441	1016020	POTTER'S HOUSE CHILDCARE ENRICHMENT	 	314 S. WENZEL ST.		LOUISVILLE	KY	40204	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2508000	-85.7345000	2014-06-09 00:00:00	98	A	POTTERSHOUSECHILDCAREENRICHMENT	
88441	1064233	POTTER'S HOUSE CHILDCARE ENRICHMENT	 	314 S. WENZEL ST.		LOUISVILLE	KY	40204	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2508000	-85.7345000	2014-11-25 00:00:00	100	A	POTTERSHOUSECHILDCAREENRICHMENT	
88447	1013058	GYPSY RIDGE FARMS	 	400 E. GRAY STREET		LOUISVILLE	KY	40202	MOBILE RETAIL UNIT	38.2464823	-85.7473805	2014-05-29 00:00:00	100		GYPSYRIDGEFARMS	
88448	1054831	MCALLISTER'S DELI	 	980 BRECKENRIDGE LANE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2331000	-85.6395000	2014-10-21 00:00:00	98	A	MCALLISTERSDELI	
88448	1093589	MCALLISTER'S DELI	 	980 BRECKENRIDGE LANE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2331000	-85.6395000	2015-04-15 00:00:00	91	A	MCALLISTERSDELI	
88449	1052794	O'CONNELL'S IRISH PUB	 	5520 FERN VALLEY ROAD   #115		LOUISVILLE	KY	40228	FOOD SERVICE	38.1561000	-85.6596000	2014-10-14 00:00:00	97	A	OCONNELLSIRISHPUB	
88449	1092366	O'CONNELL'S IRISH PUB	 	5520 FERN VALLEY ROAD   #115		LOUISVILLE	KY	40228	FOOD SERVICE	38.1561000	-85.6596000	2015-04-10 00:00:00	97	A	OCONNELLSIRISHPUB	
88450	1060076	COMFORT INN	 	4444 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1801000	-85.8180000	2014-11-10 00:00:00	100	A	COMFORTINN	
88450	1102321	COMFORT INN	 	4444 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1801000	-85.8180000	2015-05-21 00:00:00	96	A	COMFORTINN	
88452	1058204	ST. BARNABAS CENTER	 	3042 HIKES LANE		LOUISVILLE	KY	40220	FOOD SERVICE	38.2128000	-85.6380000	2014-10-31 00:00:00	97	A	STBARNABASCENTER	
88456	1095305	PARKWAY GIFTS LLC	 	1169 EASTERN PARKWAY SUITE 1110		LOUISVILLE	KY	40217	RETAIL WITH LIMITED SERVICE	38.1336000	-85.4636000	2015-04-16 00:00:00	100		PARKWAYGIFTSLLC	
88458	1083945	FOOD MART SOUTH FLOYD TOBACCO	 	1271 S. FLOYD STREET		LOUISVILLE	KY	40203	PRE-PACKAGED RETAIL	38.2315000	-85.7518000	2015-03-02 00:00:00	95		FOODMARTSOUTHFLOYDTOBACCO	
88476	1079944	KNIGHTS OF COLUMBUS (ASSUMPTION COUNCIL #4473)	 	4801 PROGRESS BLVD		LOUISVILLE	KY	40218	FOOD SERVICE	38.1800000	-85.6523000	2015-02-08 00:00:00	100	A	KNIGHTSOFCOLUMBUSASSUMPTIONCOUNCIL	
88487	1027797	LEAP FROG ACADEMY	 	9419 SMYRNA PARKWAY		LOUISVILLE	KY	40229	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1110000	-85.6456000	2014-07-15 00:00:00	99	A	LEAPFROGACADEMY	
88487	1074408	LEAP FROG ACADEMY	 	9419 SMYRNA PARKWAY		LOUISVILLE	KY	40229	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1110000	-85.6456000	2015-01-12 00:00:00	98	A	LEAPFROGACADEMY	
88494	1044276	TACO BELL	 	3408 PRESTON HIGHWAY		LOUISVILLE	KY	40213	FOOD SERVICE	38.1962000	-85.7321000	2014-09-15 00:00:00	99	A	TACOBELL	
88494	1079003	TACO BELL	 	3408 PRESTON HIGHWAY		LOUISVILLE	KY	40213	FOOD SERVICE	38.1962000	-85.7321000	2015-02-03 00:00:00	98	A	TACOBELL	
88495	1070834	SUBWAY	 	5469 NEW CUT ROAD		LOUISVILLE	KY	40214	FOOD SERVICE	38.1463000	-85.7751000	2014-12-23 00:00:00	100	A	SUBWAY	
88541	1034892	BUD'S TAVERN	 	4014 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1914000	-85.8089000	2014-08-11 00:00:00	96	A	BUDSTAVERN	
88541	1076379	BUD'S TAVERN	 	4014 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1914000	-85.8089000	2015-01-21 00:00:00	95	A	BUDSTAVERN	
88546	1038883	TACO BELL	 	3125 POPLAR LEVEL ROD		LOUISVILLE	KY	40213	FOOD SERVICE	38.2121000	-85.7203000	2014-08-26 00:00:00	97	A	TACOBELL	
88546	1084780	TACO BELL	 	3125 POPLAR LEVEL ROD		LOUISVILLE	KY	40213	FOOD SERVICE	38.2121000	-85.7203000	2015-03-10 00:00:00	100	A	TACOBELL	
88547	1062049	LOURDES HALL	 	735 EASTERN PARKWAY		LOUISVILLE	KY	40217	MOBILE RESTRICTED CONCESSION	38.2142000	-85.7439000	2014-11-18 00:00:00	100		LOURDESHALL	
88556	1054146	GASLITE TAVERN	 	9119 GALENE DRIVE		LOUISVILLE	KY	40299	FOOD SERVICE	37.1985000	-85.5916000	2014-10-17 00:00:00	96	A	GASLITETAVERN	
88556	1087877	GASLITE TAVERN	 	9119 GALENE DRIVE		LOUISVILLE	KY	40299	FOOD SERVICE	37.1985000	-85.5916000	2015-03-20 00:00:00	94	A	GASLITETAVERN	
88557	1047134	TACO BELL	 	2801 W. BROADWAY		LOUISVILLE	KY	40211	FOOD SERVICE	38.2496000	-85.7983000	2014-09-23 00:00:00	98	A	TACOBELL	
88557	1083957	TACO BELL	 	2801 W. BROADWAY		LOUISVILLE	KY	40211	FOOD SERVICE	38.2496000	-85.7983000	2015-03-03 00:00:00	95	A	TACOBELL	
88591	1019526	WESTPORT PLACE	 	4247 WESTPORT ROAD		LOUISVILLE	KY	40207	FOOD SERVICE	38.2633000	-85.6377000	2014-06-16 00:00:00	98	A	WESTPORTPLACE	
88591	1068448	WESTPORT PLACE	 	4247 WESTPORT ROAD		LOUISVILLE	KY	40207	FOOD SERVICE	38.2633000	-85.6377000	2014-12-12 00:00:00	98	A	WESTPORTPLACE	
88592	1055237	KENTUCKY PORK PRODUCERS	 	937 PHILLIPS LANE		LOUISVILLE	KY	40209	FOOD SERVICE	38.1930000	-85.7405000	2014-10-23 00:00:00	95	A	KENTUCKYPORKPRODUCERS	
88593	1058452	TACO BELL	 	6501 PARAMOUNT DRIVE		LOUISVILLE	KY	40219	FOOD SERVICE	38.1349000	-85.8510000	2014-11-03 00:00:00	97	A	TACOBELL	
88594	1019055	DAIRY MART	 	924 E. BROADWAY		LOUISVILLE	KY	40204	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2443000	-85.7364000	2014-06-17 00:00:00	93	A	DAIRYMART	
88594	1019056	DAIRY MART	 	924 E. BROADWAY		LOUISVILLE	KY	40204	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2443000	-85.7364000	2014-06-17 00:00:00	98		DAIRYMART	
88594	1075219	DAIRY MART	 	924 E. BROADWAY		LOUISVILLE	KY	40204	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2443000	-85.7364000	2015-01-14 00:00:00	93	A	DAIRYMART	
88594	1075220	DAIRY MART	 	924 E. BROADWAY		LOUISVILLE	KY	40204	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2443000	-85.7364000	2015-01-14 00:00:00	87		DAIRYMART	
88594	1078427	DAIRY MART	 	924 E. BROADWAY		LOUISVILLE	KY	40204	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2443000	-85.7364000	2015-01-30 00:00:00	98		DAIRYMART	
88596	1017636	THIRD  STREET DIVE	 	442 S. 3RD STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2513000	-85.7560000	2014-06-12 00:00:00	98	A	THIRDSTREETDIVE	
88596	1070738	THIRD  STREET DIVE	 	442 S. 3RD STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2513000	-85.7560000	2014-12-22 00:00:00	99	A	THIRDSTREETDIVE	
88635	1030510	MAXWELL'S PIC PAC	 	786 MILLER AVENUE		LOUISVILLE	KY	40217	SUPERMARKET WITH PROCESSING	38.2140000	-85.7435000	2014-07-23 00:00:00	89		MAXWELLSPICPAC	
88639	1030798	AMAZING KIDS CHRISTIAN ACADEMY	 	9004 BEULAH CHURCH ROAD		LOUISVILLE	KY	40291	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1473000	-85.5952000	2014-07-25 00:00:00	99	A	AMAZINGKIDSCHRISTIANACADEMY	
88640	1066326	WINGATE	 	12301 ALLIANT COURT		LOUISVILLE	KY	40299	FOOD SERVICE	38.2204000	-84.5349000	2014-12-04 00:00:00	100	A	WINGATE	
88642	1047995	TACO BELL	 	9102 TAYLORSVILLE ROAD		LOUISVILLE	KY	40299	FOOD SERVICE	38.2136000	-85.5889000	2014-09-25 00:00:00	96	A	TACOBELL	
88642	1079196	TACO BELL	 	9102 TAYLORSVILLE ROAD		LOUISVILLE	KY	40299	FOOD SERVICE	38.2136000	-85.5889000	2015-02-04 00:00:00	100	A	TACOBELL	
88754	1029563	HOLY MOLE	 	MOBILE FOOD UNIT		LOUISVILLE	KY	40202	SELF-CONTAINED MOBILE FOOD UNITS	38.2526647	-85.7584557	2014-07-18 00:00:00	96		HOLYMOLE	
88754	1048052	HOLY MOLE	 	MOBILE FOOD UNIT		LOUISVILLE	KY	40202	SELF-CONTAINED MOBILE FOOD UNITS	38.2526647	-85.7584557	2014-09-18 00:00:00	92	A	HOLYMOLE	
88754	1097877	HOLY MOLE	 	MOBILE FOOD UNIT		LOUISVILLE	KY	40202	SELF-CONTAINED MOBILE FOOD UNITS	38.2526647	-85.7584557	2015-03-21 00:00:00	94	A	HOLYMOLE	
88758	1036195	EL RANCHERO	 	1710 FLAGSTAFF COURT		LOUISVILLE	KY	40223	SELF-CONTAINED MOBILE FOOD UNITS	38.2736900	-85.5697859	2014-08-11 00:00:00	98		ELRANCHERO	
88819	1029102	BARRET BAR	 	1012 BARRET AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE	38.1420000	-85.4345000	2014-07-21 00:00:00	98	A	BARRETBAR	
88819	1074871	BARRET BAR	 	1012 BARRET AVENUE		LOUISVILLE	KY	40204	FOOD SERVICE	38.1420000	-85.4345000	2015-01-13 00:00:00	99	A	BARRETBAR	
88820	1061541	TACO BELL	 	12529 SHELBYVILLE ROAD		LOUISVILLE	KY	40243	FOOD SERVICE	38.2451000	-85.5239000	2014-11-13 00:00:00	99	A	TACOBELL	
88820	1098931	TACO BELL	 	12529 SHELBYVILLE ROAD		LOUISVILLE	KY	40243	FOOD SERVICE	38.2451000	-85.5239000	2015-05-06 00:00:00	97	A	TACOBELL	
88822	1076634	HOLY TRINITY CONCESSION STAND	 	423 CHERRYWOOD ROAD		LOUISVILLE	KY	40207	MOBILE RESTRICTED CONCESSION	38.2636000	-85.6525000	2015-01-22 00:00:00	99		HOLYTRINITYCONCESSIONSTAND	
88822	1079596	HOLY TRINITY CONCESSION STAND	 	423 CHERRYWOOD ROAD		LOUISVILLE	KY	40207	MOBILE RESTRICTED CONCESSION	38.2636000	-85.6525000	2015-01-22 00:00:00	100		HOLYTRINITYCONCESSIONSTAND	
88823	1019783	JOHNNY BRUSCO'S PIZZA	 	10600 MEETING STREET		PROSPECT	KY	40059	FOOD SERVICE	38.3230000	-85.5658000	2014-06-16 00:00:00	100	A	JOHNNYBRUSCOSPIZZA	
88823	1067706	JOHNNY BRUSCO'S PIZZA	 	10600 MEETING STREET		PROSPECT	KY	40059	FOOD SERVICE	38.3230000	-85.5658000	2014-12-09 00:00:00	98	A	JOHNNYBRUSCOSPIZZA	
88825	1029628	GARAGE BAR	 	700 E. MARKET STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2531000	-85.7398000	2014-07-22 00:00:00	98	A	GARAGEBAR	
88825	1076960	GARAGE BAR	 	700 E. MARKET STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2531000	-85.7398000	2015-01-23 00:00:00	98	A	GARAGEBAR	
88826	1039181	THOROBRED LOUNGE	 	3634 S. 7TH STREET		LOUISVILLE	KY	40216	FOOD SERVICE	38.1974000	-86.7990000	2014-08-26 00:00:00	96	A	THOROBREDLOUNGE	
88826	1089105	THOROBRED LOUNGE	 	3634 S. 7TH STREET		LOUISVILLE	KY	40216	FOOD SERVICE	38.1974000	-86.7990000	2015-03-25 00:00:00	93	A	THOROBREDLOUNGE	
88828	1070263	PLEASURE RIDGE PIZZA	 	5603 GREENWOOD ROAD		LOUISVILLE	KY	40258	FOOD SERVICE	38.1447000	-85.8598000	2014-12-18 00:00:00	89	A	PLEASURERIDGEPIZZA	
88830	1056420	PANERA BREAD	 	1534 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.1354000	-85.4230000	2014-10-24 00:00:00	96	A	PANERABREAD	
88830	1101551	PANERA BREAD	 	1534 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.1354000	-85.4230000	2015-05-15 00:00:00	92	A	PANERABREAD	
88831	1018647	BLUEGRASS CAFE	 	3819 BARDSTOWN ROAD		LOUISVILLE	KY	40218	FOOD SERVICE	38.1945000	-85.3930000	2014-06-13 00:00:00	95	A	BLUEGRASSCAFE	
88831	1072904	BLUEGRASS CAFE	 	3819 BARDSTOWN ROAD		LOUISVILLE	KY	40218	FOOD SERVICE	38.1945000	-85.3930000	2015-01-06 00:00:00	96	A	BLUEGRASSCAFE	
88832	1013572	KOSAIR GIFT SHOP	 	231 E. CHESTNUT STREET		LOUISVILLE	KY	40202	PRE-PACKAGED RETAIL	38.2480000	-85.7490000	2014-06-02 00:00:00	100		KOSAIRGIFTSHOP	
88835	1060772	TEAVANA #156	 	7900 SHELBYVILLE ROAD		LOUISVILLE	KY	40222	FOOD SERVICE	38.2469000	-85.6105000	2014-11-07 00:00:00	100		TEAVANA	
88835	1088202	TEAVANA #156	 	7900 SHELBYVILLE ROAD		LOUISVILLE	KY	40222	FOOD SERVICE	38.2469000	-85.6105000	2015-03-23 00:00:00	100	A	TEAVANA	
88836	1056439	SONIC DRIVE IN	 	13200 SHELBYVILLE ROAD		LOUISVILLE	KY	40223	FOOD SERVICE	38.2427000	-85.5115000	2014-10-27 00:00:00	97	A	SONICDRIVEIN	
88836	1097158	SONIC DRIVE IN	 	13200 SHELBYVILLE ROAD		LOUISVILLE	KY	40223	FOOD SERVICE	38.2427000	-85.5115000	2015-04-29 00:00:00	95	A	SONICDRIVEIN	
88838	1035361	MIRAGE RESTAURANT	 	2750 S. 7TH STREET ROAD		LOUISVILLE	KY	40215	FOOD SERVICE	38.2119000	-85.7855000	2014-08-12 00:00:00	99	A	MIRAGERESTAURANT	
88838	1076380	MIRAGE RESTAURANT	 	2750 S. 7TH STREET ROAD		LOUISVILLE	KY	40215	FOOD SERVICE	38.2119000	-85.7855000	2015-01-21 00:00:00	98	A	MIRAGERESTAURANT	
88840	1046422	WHITEFIELD ACADEMY EAST CAMPUS	 	15201 SHELBYVILLE ROAD		LOUISVILLE	KY	40245	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2361000	-85.4758000	2014-09-19 00:00:00	100	A	WHITEFIELDACADEMYEASTCAMPUS	
88840	1086930	WHITEFIELD ACADEMY EAST CAMPUS	 	15201 SHELBYVILLE ROAD		LOUISVILLE	KY	40245	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2361000	-85.4758000	2015-03-17 00:00:00	100	A	WHITEFIELDACADEMYEASTCAMPUS	
88842	1035362	KIDS PARADISE ENRICHMENT CENTER	 	3400 VERMONT AVENUE		LOUISVILLE	KY	40211	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2553000	-85.8076000	2014-08-12 00:00:00	96	A	KIDSPARADISEENRICHMENTCENTER	
88842	1079186	KIDS PARADISE ENRICHMENT CENTER	 	3400 VERMONT AVENUE		LOUISVILLE	KY	40211	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2553000	-85.8076000	2015-02-04 00:00:00	98	A	KIDSPARADISEENRICHMENTCENTER	
88843	1026282	DOUBLE DRAGON II	 	5222 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1626000	-85.8327000	2014-07-10 00:00:00	97	A	DOUBLEDRAGONII	
88843	1075468	DOUBLE DRAGON II	 	5222 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1626000	-85.8327000	2015-01-15 00:00:00	97	A	DOUBLEDRAGONII	
88854	1062368	BRILLIANT MINDS ACADEMY	 	4000 BARDSTOWN ROAD		LOUISVILLE	KY	40218	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1928000	-85.6492000	2014-11-19 00:00:00	99	A	BRILLIANTMINDSACADEMY	
88858	1038873	FANTASY ISLAND	 	3624 S. 7TH STREET		LOUISVILLE	KY	40216	FOOD SERVICE	38.1979000	-85.7984000	2014-08-25 00:00:00	98	A	FANTASYISLAND	
88858	1089106	FANTASY ISLAND	 	3624 S. 7TH STREET		LOUISVILLE	KY	40216	FOOD SERVICE	38.1979000	-85.7984000	2015-03-25 00:00:00	95	A	FANTASYISLAND	
88861	1019434	KIDS FIRST ACADEMY II	 	4805 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1722000	-85.8243000	2014-06-13 00:00:00	91	C	KIDSFIRSTACADEMYII	
88861	1020211	KIDS FIRST ACADEMY II	 	4805 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1722000	-85.8243000	2014-06-20 00:00:00	100	A	KIDSFIRSTACADEMYII	
88861	1059965	KIDS FIRST ACADEMY II	 	4805 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1722000	-85.8243000	2014-11-07 00:00:00	98	A	KIDSFIRSTACADEMYII	
88861	1096284	KIDS FIRST ACADEMY II	 	4805 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1722000	-85.8243000	2015-04-27 00:00:00	99	A	KIDSFIRSTACADEMYII	
88864	1062890	ASIANA CUISINE	 	1805 RUDY LANE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2785000	-85.6381000	2014-11-19 00:00:00	99	A	ASIANACUISINE	
88866	1069929	ASIANA CUISINE	 	10480 SHELBYVILLE ROAD		LOUISVILLE	KY	40223	FOOD SERVICE	38.2454000	-85.5633000	2014-12-17 00:00:00	98	A	ASIANACUISINE	
88969	1029916	SUPER MERCADO PUEBLA	 	10119 TAYLORSVILLE ROAD		LOUISVILLE	KY	40299	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1978000	-85.5687000	2014-07-23 00:00:00	98	A	SUPERMERCADOPUEBLA	
88969	1029917	SUPER MERCADO PUEBLA	 	10119 TAYLORSVILLE ROAD		LOUISVILLE	KY	40299	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1978000	-85.5687000	2014-07-23 00:00:00	98		SUPERMERCADOPUEBLA	
88969	1080222	SUPER MERCADO PUEBLA	 	10119 TAYLORSVILLE ROAD		LOUISVILLE	KY	40299	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1978000	-85.5687000	2015-02-09 00:00:00	97	A	SUPERMERCADOPUEBLA	
88969	1080223	SUPER MERCADO PUEBLA	 	10119 TAYLORSVILLE ROAD		LOUISVILLE	KY	40299	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1978000	-85.5687000	2015-02-09 00:00:00	98		SUPERMERCADOPUEBLA	
88971	1029893	SONIC DRIVE-IN	 	630 WINKLER AVENUE		LOUISVILLE	KY	40208	FOOD SERVICE	38.2108000	-85.7695000	2014-07-23 00:00:00	94	A	SONICDRIVEIN	
88971	1068458	SONIC DRIVE-IN	 	630 WINKLER AVENUE		LOUISVILLE	KY	40208	FOOD SERVICE	38.2108000	-85.7695000	2014-12-10 00:00:00	93	A	SONICDRIVEIN	
88974	1059311	UPTOWN ART UNCORKED	 	2458 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2234000	-85.6864000	2014-11-05 00:00:00	98	A	UPTOWNARTUNCORKED	
88979	1051822	SMOKEY'S BEAN	 	1451 S. FIRST STREET UNIT #1		LOUISVILLE	KY	40208	FOOD SERVICE	38.2268000	-85.7562000	2014-10-07 00:00:00	95	A	SMOKEYSBEAN	
88979	1094224	SMOKEY'S BEAN	 	1451 S. FIRST STREET UNIT #1		LOUISVILLE	KY	40208	FOOD SERVICE	38.2268000	-85.7562000	2015-04-17 00:00:00	95	A	SMOKEYSBEAN	
88986	1031866	LITTLE CAESAR'S PIZZA	 	9569 TAYLORSVILLE ROAD, SUITE 103		LOUISVILLE	KY	40299	FOOD SERVICE	38.2050000	-85.5791000	2014-07-29 00:00:00	97	A	LITTLECAESARSPIZZA	
88986	1078441	LITTLE CAESAR'S PIZZA	 	9569 TAYLORSVILLE ROAD, SUITE 103		LOUISVILLE	KY	40299	FOOD SERVICE	38.2050000	-85.5791000	2015-01-30 00:00:00	97	A	LITTLECAESARSPIZZA	
89072	1049759	THE COMFY COW	 	339 W. CARDINAL BLVD		LOUISVILLE	KY	40208	FOOD SERVICE	38.2207000	-85.7618000	2014-10-01 00:00:00	98	A	THECOMFYCOW	
